short_time_energy,zero_crossing_rate,short_time_amplitude,rms,waveform_envelope,time_domain_mean,time_domain_variance,time_domain_kurtosis,time_domain_skewness,time_domain_max,time_domain_min,time_domain_range,time_domain_median,time_domain_std,time_domain_25_percentile,time_domain_75_percentile,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,spectral_contrast,spectral_peak,spectral_mean,spectral_std,spectral_median,mfcc_mean,mfcc_std,mfcc_max,mfcc_min,mfcc_range,chroma_stft,tonnetz,filename,story_type,language
3.6340500076275455,0.2706228021679234,0.018762542,0.023602199,0.08369864,-2.1069309e-05,0.001775822,17.10197199508544,2.040839172934693,0.4819336,-0.395813,0.8777466,-3.0517578e-05,0.042140502,-0.00128173828125,0.00018310546875,6648.03365112203,5001.172868625671,11321.36881888051,0.059090067,13.449029765360711,14844.238656081508,6648.03365112203,5507.533861572791,5076.534905805665,"[-598.0048828125, 96.75274658203125, 1.187476396560669, 16.446027755737305, 22.229507446289062, 4.554862976074219, -0.9998078942298889, 5.124636173248291, -1.1777251958847046, -4.034112930297852, -0.2855779230594635, -0.22529123723506927, -0.22434887290000916]","[144.1047821044922, 97.32719421386719, 37.115230560302734, 24.17112159729004, 26.765010833740234, 19.279178619384766, 13.495139122009277, 11.675429344177246, 10.864532470703125, 10.909300804138184, 9.243886947631836, 8.846535682678223, 7.137612342834473]","[-241.02557373046875, 310.65191650390625, 96.95114135742188, 112.76107025146484, 123.33330535888672, 71.02332305908203, 49.18816375732422, 46.17799377441406, 43.51728820800781, 31.6783390045166, 35.223876953125, 35.855796813964844, 26.027141571044922]","[-736.62744140625, -27.075233459472656, -129.7814483642578, -36.95585632324219, -36.01605224609375, -81.06265258789062, -60.641719818115234, -26.731311798095703, -37.95720291137695, -39.1336555480957, -49.140342712402344, -31.43815040588379, -24.65723991394043]","[495.60186767578125, 337.7271423339844, 226.7325897216797, 149.7169189453125, 159.349365234375, 152.08596801757812, 109.82987976074219, 72.9093017578125, 81.4744873046875, 70.81199645996094, 84.36421966552734, 67.2939453125, 50.68437957763672]",0.6182695,0.0314560709725781,00004.wav,deceptive,Bengali
0.2291817587153152,0.0504413790603248,0.0056428467,0.006995899,0.020935005,-4.8626232e-05,0.00011295769,8.042962285446617,0.2076170417567974,0.107406616,-0.09437561,0.20178223,-9.1552734e-05,0.010628155,-0.001617431640625,0.0013580322265625,3694.4734554263696,4993.272035109602,8723.745083200405,0.010583205,13.657127091608269,9308.589263852686,3694.4734554263696,1898.9545203212613,3279.550333898823,"[-623.2041625976562, 114.86511993408203, 13.968881607055664, 12.35287094116211, 27.12809944152832, 15.13943862915039, -2.9731173515319824, 4.605840682983398, 3.103131055831909, -3.399869441986084, 2.9718685150146484, 3.377791166305542, 5.495296001434326]","[118.33247375488281, 53.04985427856445, 33.82549285888672, 24.861557006835938, 20.263994216918945, 14.783008575439453, 23.00072479248047, 13.395949363708496, 11.742114067077637, 15.00680160522461, 11.545929908752441, 11.668964385986328, 10.969779014587402]","[-396.4126281738281, 233.2482452392578, 83.66291809082031, 65.23615264892578, 71.23473358154297, 54.0440559387207, 34.26799774169922, 54.26531219482422, 36.9908447265625, 30.307788848876953, 32.23744201660156, 35.640647888183594, 39.90642547607422]","[-782.2377319335938, 4.566967964172363, -84.35409545898438, -79.96028137207031, -60.274009704589844, -48.93028259277344, -67.16548919677734, -30.946842193603516, -32.2950553894043, -54.49742126464844, -44.1546630859375, -34.53569030761719, -39.75904846191406]","[385.8251037597656, 228.6812744140625, 168.0170135498047, 145.19644165039062, 131.5087432861328, 102.97433471679688, 101.43348693847656, 85.212158203125, 69.28590393066406, 84.80520629882812, 76.39210510253906, 70.17633819580078, 79.66547393798828]",0.6069537,0.0253168174895616,00039.wav,deceptive,Spanish
24.99507612621589,0.0663088203306264,0.06523543,0.07880037,0.21454516,-2.4194696e-06,0.012236143,5.242270842032994,-0.2730854682923059,0.7003479,-0.83081055,1.5311584,0.00030517578,0.1106171,-0.023101806640625,0.0302734375,2690.114374816665,3387.205439461756,4875.696735426334,0.008224318,16.509457065840202,11839.577104093732,2690.114374816665,2302.5415577513486,1791.4767300969916,"[-398.84759521484375, 123.01453399658203, 29.82745933532715, 21.856592178344727, -3.6046650409698486, 5.608032703399658, -18.657470703125, -3.061552047729492, 2.536646842956543, -4.722095966339111, -6.61365270614624, 0.6218796968460083, -3.1674273014068604]","[81.49163818359375, 56.28153991699219, 26.721105575561523, 28.254789352416992, 23.71507453918457, 15.498661041259766, 20.728059768676758, 17.58060073852539, 11.551538467407227, 12.72970962524414, 14.017619132995605, 9.245040893554688, 10.694685935974121]","[-225.71897888183594, 228.22650146484375, 93.62211608886719, 100.17424011230469, 52.462158203125, 58.69529724121094, 32.39249801635742, 46.70026779174805, 42.77851867675781, 27.79336929321289, 36.5932731628418, 29.62744140625, 32.557586669921875]","[-577.3087768554688, -64.5098648071289, -57.52480697631836, -56.1297492980957, -66.29161834716797, -48.08622741699219, -67.75239562988281, -53.64158630371094, -40.034156799316406, -46.276206970214844, -46.64866256713867, -28.041656494140625, -36.66001892089844]","[351.58978271484375, 292.7363586425781, 151.1469268798828, 156.30398559570312, 118.75377655029297, 106.78152465820312, 100.1448974609375, 100.34185791015625, 82.81267547607422, 74.069580078125, 83.24193572998047, 57.669097900390625, 69.21760559082031]",0.49474806,-0.0144406540269733,00094.wav,deceptive,Italian
4.146751823752423,0.0920687717517401,0.027294738,0.03444864,0.12070865,0.00032761417,0.0020264082,7.166320380289465,-0.8152871676074027,0.42323303,-0.5005646,0.9237976,0.00077819824,0.045015644,-0.009246826171875,0.0157012939453125,3684.372405386117,4241.209288891099,7271.028268198956,0.024347533,14.535817815709818,9188.630635152424,3684.372405386117,1855.9990501349887,3452.8107277606405,"[-389.2373962402344, 111.38672637939453, -15.030708312988281, 22.314449310302734, 19.196964263916016, 17.349761962890625, 13.826546669006348, 4.39263916015625, -11.860431671142578, -8.175091743469238, -7.586602687835693, -10.888348579406738, -6.645604610443115]","[67.28030395507812, 56.78064727783203, 22.552967071533203, 27.67728614807129, 21.643918991088867, 15.241901397705078, 12.129810333251953, 10.61436653137207, 10.22158432006836, 9.920258522033691, 10.101147651672363, 10.602574348449707, 8.92931842803955]","[-224.65333557128906, 228.86463928222656, 49.84052276611328, 119.37113189697266, 63.15336608886719, 54.206871032714844, 63.708126068115234, 55.84254455566406, 30.468402862548828, 23.365571975708008, 23.10956573486328, 29.37377166748047, 25.264019012451172]","[-539.4981079101562, -60.78068161010742, -79.26777648925781, -40.96331787109375, -48.14668273925781, -41.115901947021484, -23.37798309326172, -27.72814178466797, -46.186336517333984, -41.42182922363281, -45.73297882080078, -43.498023986816406, -32.80490493774414]","[314.84478759765625, 289.64532470703125, 129.10830688476562, 160.33444213867188, 111.300048828125, 95.32276916503906, 87.08610534667969, 83.57068634033203, 76.65473937988281, 64.78739929199219, 68.84254455566406, 72.87179565429688, 58.06892395019531]",0.5575565,-0.0021959293361745,00009.wav,deceptive,French
0.0232534830984086,0.086109701276102,0.0016555925,0.0020348213,0.0060292576,-2.0684136e-07,1.1376891e-05,9.43374322170902,0.057040992854908,0.025421143,-0.027786255,0.053207397,0.0,0.0033729647,-0.0004119873046875,0.0003814697265625,3493.9259163109355,3688.360029031174,6666.449866770592,0.06315674,14.411034389850778,11100.145608982952,3493.9259163109355,3040.5714634913625,2448.739741955431,"[-782.1419067382812, 127.61985778808594, -0.39401623606681824, 28.55402374267578, 25.582250595092773, -9.00877857208252, 8.045453071594238, 5.294612407684326, -8.447087287902832, 4.637795448303223, 6.3156280517578125, 3.19421124458313, 0.36799609661102295]","[107.29679870605469, 69.72830200195312, 45.4423828125, 25.910602569580078, 23.189224243164062, 21.670244216918945, 16.005327224731445, 13.674519538879395, 15.341120719909668, 13.832579612731934, 10.389008522033691, 9.882286071777344, 9.312790870666504]","[-564.2059326171875, 276.58758544921875, 81.6699447631836, 107.81724548339844, 86.2082290649414, 42.9197998046875, 67.66612243652344, 47.5208740234375, 29.117021560668945, 46.1297607421875, 45.020774841308594, 36.62297821044922, 28.58730697631836]","[-960.1876220703125, 0.04508262872695923, -123.54661560058594, -60.31847381591797, -42.48533248901367, -67.46219635009766, -46.99211883544922, -34.59981155395508, -50.090065002441406, -37.07459259033203, -20.398235321044922, -28.353668212890625, -29.9909725189209]","[395.981689453125, 276.5425109863281, 205.216552734375, 168.13571166992188, 128.6935577392578, 110.38199615478516, 114.65824127197266, 82.12068176269531, 79.20708465576172, 83.20435333251953, 65.41900634765625, 64.97664642333984, 58.578277587890625]",0.6108956,0.0077105803820376,00069.wav,deceptive,Arabic
3.255443792442549,0.058770482888631,0.0247741,0.028924726,0.07135357,1.381595e-07,0.0015909087,3.175063593475966,0.0356952516813075,0.20718384,-0.2048645,0.41204834,-1.5258789e-05,0.0398862,-0.01251220703125,0.0115203857421875,2360.9877370440804,2769.06283463902,4327.874061956207,0.010213899,17.384466635921747,12135.743835065288,2360.9877370440804,2276.2988237951263,1292.8493052501403,"[-510.8717346191406, 122.02479553222656, 0.04241397976875305, 12.487190246582031, 24.646238327026367, 8.475364685058594, -6.717052936553955, 0.9182233810424805, -13.794164657592773, -6.458141326904297, -4.5210137367248535, -4.483834743499756, -9.930079460144043]","[80.39157104492188, 67.9618148803711, 42.209529876708984, 32.616146087646484, 26.669981002807617, 19.968820571899414, 17.6572322845459, 15.305476188659668, 15.550032615661621, 14.60706615447998, 11.598336219787598, 12.734436988830566, 10.94762134552002]","[-364.1619567871094, 229.7874755859375, 94.63002014160156, 125.32656860351562, 114.51837158203125, 65.68379211425781, 40.064537048339844, 46.141448974609375, 35.13840103149414, 32.220680236816406, 26.696279525756836, 28.145526885986328, 21.217300415039062]","[-710.981689453125, -56.3804817199707, -110.48757934570312, -81.33074951171875, -55.21803283691406, -57.87849426269531, -57.549583435058594, -45.7366943359375, -56.940834045410156, -56.530548095703125, -36.47814178466797, -48.162384033203125, -39.474327087402344]","[346.8197326660156, 286.16796875, 205.1175994873047, 206.65731811523438, 169.7364044189453, 123.56228637695312, 97.61412048339844, 91.87814331054688, 92.07923889160156, 88.75122833251953, 63.17442321777344, 76.30790710449219, 60.691627502441406]",0.5104737,-0.0091384980251099,00081.wav,deceptive,Arabic
0.0314950294149261,0.005543295026102,0.0035609961,0.0038393731,0.007040922,0.0032390812,4.9276036e-06,6.042142119421252,-0.910883781004979,0.015777588,-0.014282227,0.030059814,0.0032806396,0.0022198206,0.00286865234375,0.0039520263671875,1721.6917246252945,3865.94206674723,2656.977437101218,0.000490945,12.565996825848185,6981.759534432195,1721.6917246252945,829.3942975693049,1604.8888904196178,"[-705.8070678710938, 115.09146881103516, 36.114906311035156, 42.881900787353516, 26.799489974975586, 9.035347938537598, 5.91259241104126, 11.706055641174316, 0.44756272435188293, 1.3670132160186768, -2.799236297607422, 5.035264015197754, 2.6013450622558594]","[67.42925262451172, 44.071842193603516, 23.421245574951172, 17.018892288208008, 21.868927001953125, 17.502620697021484, 13.4069242477417, 10.538782119750977, 12.134788513183594, 12.128286361694336, 11.24958324432373, 9.366233825683594, 9.647396087646484]","[-552.6144409179688, 202.18655395507812, 86.64695739746094, 110.64246368408203, 93.71885681152344, 48.41806411743164, 40.0621223449707, 46.9979248046875, 37.684730529785156, 35.81864929199219, 21.161279678344727, 38.73188018798828, 30.77863311767578]","[-810.9968872070312, -11.960233688354492, -51.02199935913086, -14.586469650268555, -22.063566207885742, -44.103065490722656, -36.218711853027344, -18.72354507446289, -34.43177795410156, -37.819793701171875, -36.258384704589844, -28.685821533203125, -33.29262924194336]","[258.3824462890625, 214.14678955078125, 137.66896057128906, 125.22893524169922, 115.78242492675781, 92.52113342285156, 76.28083801269531, 65.72146606445312, 72.11650848388672, 73.63844299316406, 57.41966247558594, 67.4177017211914, 64.07125854492188]",0.7795934,0.0017370669126875,00090.wav,deceptive,Korean
0.1551970041469344,0.0683899633845707,0.0049984893,0.005967085,0.016438495,-1.9289048e-06,7.630101e-05,4.702764028516044,0.0602843537079286,0.07281494,-0.060516357,0.1333313,0.0,0.008735045,-0.001556396484375,0.001617431640625,2933.55054629726,3568.850269327469,5648.344035491589,0.01253631,14.424603131511514,10439.701440551236,2933.55054629726,1963.5822911817147,2393.869019256271,"[-628.3079833984375, 124.56237030029297, 16.138818740844727, 37.9482421875, -0.3608003556728363, 18.747892379760742, 11.037825584411621, -7.842495918273926, -9.45602035522461, -6.766125679016113, -1.0341360569000244, 1.4742369651794434, -2.969208240509033]","[98.73258209228516, 59.03784942626953, 28.265634536743164, 28.10740089416504, 20.755084991455078, 15.823554039001465, 11.659539222717285, 19.65914535522461, 13.440418243408203, 12.162927627563477, 9.577279090881348, 12.121541976928711, 9.959321022033691]","[-434.02001953125, 232.66311645507812, 87.57085418701172, 118.81729888916016, 54.56809616088867, 63.47181701660156, 51.100975036621094, 37.544822692871094, 26.563026428222656, 23.216506958007812, 36.250518798828125, 35.46003723144531, 22.00345802307129]","[-819.8131103515625, -36.84571075439453, -61.559852600097656, -32.3008918762207, -82.80867004394531, -30.6610107421875, -36.701744079589844, -52.61273193359375, -46.92644500732422, -47.24220275878906, -28.74765968322754, -38.674034118652344, -33.430023193359375]","[385.7930908203125, 269.5088195800781, 149.13070678710938, 151.11819458007812, 137.37677001953125, 94.13282775878906, 87.80271911621094, 90.15755462646484, 73.48947143554688, 70.45870971679688, 64.99817657470703, 74.13407135009766, 55.43347930908203]",0.62196684,-0.0020700246897172,00077.wav,deceptive,English
0.7283534848027519,0.0732716429814385,0.011133008,0.013961863,0.045192532,2.7283822e-06,0.00035615708,5.649732447141446,0.8840988992352214,0.23864746,-0.10726929,0.34591675,-0.00012207031,0.018872125,-0.005584716796875,0.003143310546875,2739.225257853131,3114.9586928545923,5063.999850456787,0.013635478,15.115389298052945,9581.87106648949,2739.225257853131,2066.513098988957,1655.272617328489,"[-543.5468139648438, 125.93793487548828, -0.6169317364692688, 31.565488815307617, 17.71405029296875, 8.463607788085938, -4.357537746429443, -6.103145122528076, -14.680170059204102, -15.24653148651123, -5.467159748077393, -3.6069517135620117, -8.074138641357422]","[79.53177642822266, 59.06315994262695, 32.21600341796875, 27.22587013244629, 27.710039138793945, 16.90097427368164, 16.370540618896484, 13.078790664672852, 13.897435188293457, 14.802657127380371, 10.989748001098633, 11.657221794128418, 9.950250625610352]","[-350.0505065917969, 239.29391479492188, 92.25106811523438, 112.12864685058594, 93.1444320678711, 60.908447265625, 40.861881256103516, 44.124847412109375, 30.393783569335938, 37.255767822265625, 32.68830108642578, 27.103572845458984, 19.14495849609375]","[-719.3677978515625, -67.14109802246094, -98.28866577148438, -35.251808166503906, -62.300167083740234, -58.168636322021484, -51.26857376098633, -44.131317138671875, -51.511802673339844, -62.92063903808594, -40.79819107055664, -40.798248291015625, -40.3564453125]","[369.3172912597656, 306.43499755859375, 190.53973388671875, 147.38046264648438, 155.44459533691406, 119.07708740234375, 92.13045501708984, 88.25616455078125, 81.90558624267578, 100.17640686035156, 73.48649597167969, 67.90182495117188, 59.50140380859375]",0.5074927,-0.0036315247046187,00060.wav,deceptive,English
37.161782120814735,0.0385934781032482,0.08391586,0.101746626,0.28836527,-6.7208566e-06,0.018159565,4.785052092102716,0.2677531076641272,0.9999695,-0.9036865,1.903656,-0.0009460449,0.13475743,-0.050018310546875,0.036468505859375,1776.4126960808933,2548.035073041073,3332.850225674304,0.0033473878,16.808612581277572,9276.358654920195,1776.4126960808933,1440.018126850132,1201.453106447133,"[-375.82440185546875, 146.54803466796875, 19.23662757873535, 24.644901275634766, 16.732532501220703, 22.588092803955078, 5.246433734893799, 7.847238063812256, -5.196794509887695, -18.73503875732422, -5.046108722686768, -1.5706746578216553, 2.6087589263916016]","[93.65792083740234, 62.487823486328125, 34.25996017456055, 33.45862579345703, 24.737167358398438, 17.08474349975586, 17.553953170776367, 12.213724136352539, 13.870396614074707, 16.54938316345215, 10.658976554870605, 11.975303649902344, 13.95545482635498]","[-173.65541076660156, 256.2908935546875, 105.0677490234375, 111.98641204833984, 90.34104919433594, 70.86234283447266, 60.71666717529297, 41.718650817871094, 34.864288330078125, 22.34787368774414, 33.94160461425781, 35.074832916259766, 39.57670211791992]","[-569.8756713867188, 18.347314834594727, -103.82365417480469, -67.07537078857422, -40.841487884521484, -36.75312042236328, -42.94834899902344, -29.955432891845703, -51.218841552734375, -68.6468505859375, -31.84531593322754, -47.651763916015625, -39.786712646484375]","[396.22027587890625, 237.94357299804688, 208.8914031982422, 179.06178283691406, 131.1825408935547, 107.61546325683594, 103.6650161743164, 71.67408752441406, 86.0831298828125, 90.99472045898438, 65.78691864013672, 82.72659301757812, 79.36341857910156]",0.5968231,0.0055670503809386,00065.wav,deceptive,English
